month,day,hour,air_temp_f,cloudcover,pressure,day of week
11,18,14,50.06,0.99,1023.7,6
11,18,15,51.39,0.98,1023.4,6
11,18,16,51.15,1.0,1023.2,6
11,18,17,51.19,1.0,1023.0,6
11,18,18,50.72,1.0,1023.2,6
11,18,19,50.55,0.97,1023.5,6
11,18,20,49.92,0.99,1023.8,6
11,18,21,48.66,0.98,1023.9,6
11,18,22,47.77,1.0,1023.9,6
11,18,23,45.71,1.0,1023.7,6
11,19,0,43.94,1.0,1023.5,0
11,19,1,43.69,1.0,1023.3,0
11,19,2,43.54,1.0,1023.3,0
11,19,3,43.84,1.0,1023.2,0
11,19,4,43.55,1.0,1023.2,0
11,19,5,43.75,1.0,1022.9,0
11,19,6,42.58,1.0,1022.9,0
11,19,7,42.7,1.0,1023.4,0
11,19,8,42.57,0.99,1024.1,0
11,19,9,43.51,0.99,1024.6,0
11,19,10,45.51,0.98,1024.5,0
11,19,11,46.76,0.98,1024.0,0
11,19,12,47.94,0.98,1023.5,0
11,19,13,49.55,0.98,1022.7,0
11,19,14,50.41,0.99,1022.3,0
11,19,15,50.85,0.95,1022.1,0
11,19,16,51.77,0.92,1022.0,0
11,19,17,52.34,0.97,1022.0,0
11,19,18,52.16,0.91,1021.9,0
11,19,19,52.18,0.86,1022.6,0
11,19,20,52.11,0.8,1023.5,0
11,19,21,52.03,0.66,1024.0,0
11,19,22,51.98,0.59,1024.3,0
11,19,23,51.99,0.67,1024.4,0
11,20,0,50.89,0.52,1025.1,1
11,20,1,48.19,0.39,1025.1,1
11,20,2,45.78,0.36,1025.4,1
11,20,3,42.75,0.26,1025.9,1
11,20,4,41.9,0.17,1025.8,1
11,20,5,40.28,0.08,1026.4,1
11,20,6,40.92,0.01,1026.9,1
11,20,7,39.99,0.0,1027.7,1
11,20,8,42.16,0.0,1028.5,1
11,20,9,49.52,0.0,1029.1,1
11,20,10,52.81,0.0,1029.1,1
11,20,11,56.38,0.0,1028.9,1
11,20,12,56.89,0.0,1028.5,1
11,20,13,59.95,0.0,1027.5,1
11,20,14,60.94,0.0,1026.5,1
11,20,15,61.21,0.0,1026.0,1
11,20,16,60.76,0.0,1025.8,1
11,20,17,59.83,0.01,1026.2,1
11,20,18,54.33,0.01,1026.4,1
11,20,19,49.69,0.02,1026.7,1
11,20,20,46.7,0.03,1027.0,1
11,20,21,45.46,0.04,1027.2,1
11,20,22,43.79,0.14,1027.6,1
11,20,23,43.45,0.3,1027.6,1
11,21,0,42.04,0.41,1027.5,2
11,21,1,41.58,0.59,1027.5,2
11,21,2,40.57,0.62,1027.2,2
11,21,3,40.07,0.72,1027.1,2
11,21,4,39.69,0.3,1027.3,2
11,21,5,39.48,0.2,1027.3,2
11,21,6,38.88,0.11,1027.3,2
11,21,7,39.81,0.07,1027.8,2
11,21,8,41.32,0.05,1028.7,2
11,21,9,45.8,0.04,1029.1,2
11,21,10,50.15,0.06,1028.9,2
11,21,11,52.81,0.28,1028.6,2
11,21,12,53.49,0.56,1028.1,2
11,21,13,54.25,0.64,1027.2,2
11,21,14,54.46,0.88,1026.6,2
11,21,15,54.6,0.95,1026.2,2
11,21,16,54.13,0.81,1026.2,2
11,21,17,53.41,0.99,1026.3,2
11,21,18,51.94,1.0,1026.6,2
11,21,19,51.36,0.96,1027.0,2
11,21,20,50.92,0.9,1027.1,2
11,21,21,50.98,0.77,1027.4,2
11,21,22,50.92,0.69,1027.2,2
11,21,23,50.34,0.49,1026.6,2
11,22,0,51.27,0.74,1026.2,3
11,22,1,51.23,0.5,1025.8,3
11,22,2,49.9,0.56,1025.7,3
11,22,3,50.04,0.58,1025.4,3
11,22,4,49.59,0.45,1025.8,3
11,22,5,50.4,0.49,1026.0,3
11,22,6,50.38,0.4,1026.3,3
11,22,7,49.77,0.38,1026.7,3
11,22,8,50.58,0.37,1027.0,3
11,22,9,51.87,0.4,1027.2,3
11,22,10,54.85,0.38,1027.0,3
11,22,11,56.42,0.39,1026.1,3
11,22,12,58.84,0.31,1025.1,3
11,22,13,59.97,0.35,1024.1,3
11,22,14,61.8,0.36,1022.9,3
11,22,15,61.31,0.3,1022.0,3
11,22,16,61.64,0.46,1021.6,3
11,22,17,60.88,0.42,1021.0,3
11,22,18,60.2,0.51,1020.7,3
11,22,19,59.17,0.47,1020.8,3
11,22,20,58.17,0.69,1020.5,3
11,22,21,57.71,0.69,1020.8,3
11,22,22,57.69,0.64,1020.2,3
11,22,23,56.52,0.41,1019.1,3
11,23,0,55.94,0.39,1018.2,4
11,23,1,55.59,0.77,1017.6,4
11,23,2,55.57,0.84,1017.2,4
11,23,3,55.1,0.97,1016.4,4
11,23,4,55.03,0.98,1015.3,4
11,23,5,55.97,0.99,1014.6,4
11,23,6,55.93,0.98,1014.2,4
11,23,7,55.9,0.96,1014.4,4
11,23,8,55.95,0.91,1015.2,4
11,23,9,56.99,0.94,1015.6,4
11,23,10,58.89,0.87,1014.9,4
11,23,11,64.32,0.78,1013.7,4
11,23,12,69.7,0.3,1012.1,4
11,23,13,73.67,0.09,1011.4,4
11,23,14,75.78,0.03,1010.7,4
11,23,15,77.76,0.0,1010.6,4
11,23,16,78.26,0.0,1010.2,4
11,23,17,75.72,0.0,1009.9,4
11,23,18,67.61,0.0,1009.4,4
11,23,19,61.46,0.45,1010.4,4
11,23,20,59.76,0.54,1011.5,4
11,23,21,57.54,0.66,1012.6,4
11,23,22,55.73,0.44,1012.4,4
11,23,23,51.85,0.21,1011.6,4
11,24,0,51.12,0.15,1011.4,5
11,24,1,49.47,0.19,1011.5,5
11,24,2,47.93,0.21,1011.9,5
11,24,3,48.21,0.56,1012.3,5
11,24,4,47.92,0.76,1011.9,5
11,24,5,46.75,0.89,1011.3,5
11,24,6,45.77,0.39,1011.1,5
11,24,7,44.5,0.3,1011.0,5
11,24,8,44.42,0.21,1012.4,5
11,24,9,51.72,0.15,1012.6,5
11,24,10,58.66,0.15,1012.4,5
11,24,11,68.2,0.18,1011.3,5
11,24,12,74.02,0.19,1010.2,5
11,24,13,75.11,0.18,1009.3,5
11,24,14,74.58,0.2,1008.5,5
11,24,15,74.79,0.15,1008.0,5
11,24,16,74.15,0.21,1006.8,5
11,24,17,71.81,0.29,1006.5,5
11,24,18,67.68,0.32,1006.4,5
11,24,19,64.78,0.34,1006.5,5
11,24,20,63.01,0.35,1006.5,5
11,24,21,61.25,0.36,1007.5,5
11,24,22,60.86,0.39,1007.2,5
11,24,23,61.77,0.78,1007.0,5
11,25,0,61.79,0.66,1006.4,6
11,25,1,62.04,0.85,1006.4,6
11,25,2,61.55,0.91,1006.4,6
11,25,3,63.36,0.96,1006.4,6
11,25,4,62.52,0.96,1006.5,6
11,25,5,62.83,0.98,1006.7,6
11,25,6,61.44,0.78,1007.3,6
11,25,7,59.61,0.67,1008.2,6
11,25,8,60.79,0.58,1009.2,6
11,25,9,66.02,0.41,1010.8,6
11,25,10,67.77,0.43,1012.1,6
11,25,11,67.84,0.48,1012.9,6
11,25,12,65.86,0.89,1013.7,6
11,25,13,65.61,0.98,1014.1,6
11,25,14,65.71,0.88,1014.3,6
11,25,15,63.81,0.87,1015.4,6
11,25,16,62.59,0.97,1015.5,6
11,25,17,60.19,0.98,1016.6,6
11,25,18,58.63,0.42,1018.4,6
11,25,19,57.41,0.32,1019.1,6
11,25,20,55.54,0.23,1020.1,6
11,25,21,53.04,0.08,1021.2,6
11,25,22,51.92,0.04,1021.8,6
11,25,23,50.37,0.04,1022.6,6
11,26,0,49.49,0.05,1023.6,0
11,26,1,48.26,0.07,1023.6,0
11,26,2,47.08,0.2,1024.5,0
11,26,3,46.27,0.16,1025.3,0
11,26,4,45.54,0.39,1026.4,0
11,26,5,44.93,0.75,1026.7,0
11,26,6,44.04,0.9,1026.7,0
11,26,7,43.25,0.98,1027.3,0
11,26,8,42.88,0.62,1028.2,0
11,26,9,43.51,0.48,1028.9,0
11,26,10,44.92,0.39,1028.8,0
11,26,11,48.24,0.27,1028.7,0
11,26,12,51.62,0.09,1027.8,0
11,26,13,54.53,0.06,1026.6,0
11,26,14,56.81,0.02,1026.0,0
11,26,15,58.43,0.0,1025.7,0
11,26,16,58.21,0.0,1025.5,0
11,26,17,57.2,0.0,1025.5,0
11,26,18,52.68,0.0,1025.4,0
11,26,19,47.7,0.01,1026.0,0
11,26,20,45.12,0.03,1026.2,0
11,26,21,42.77,0.04,1026.9,0
11,26,22,40.0,0.04,1026.6,0
11,26,23,38.95,0.04,1026.4,0
11,27,0,37.47,0.03,1026.6,1
11,27,1,37.04,0.03,1026.4,1
11,27,2,36.79,0.04,1026.2,1
11,27,3,35.81,0.05,1026.2,1
11,27,4,34.18,0.09,1026.1,1
11,27,5,33.48,0.13,1026.0,1
11,27,6,33.92,0.15,1026.3,1
11,27,7,33.43,0.21,1026.5,1
11,27,8,35.51,0.28,1026.5,1
11,27,9,42.06,0.34,1026.6,1
11,27,10,49.25,0.31,1026.3,1
11,27,11,54.63,0.24,1025.2,1
11,27,12,58.33,0.15,1024.2,1
11,27,13,60.04,0.15,1023.1,1
11,27,14,62.57,0.17,1021.8,1
11,27,15,63.33,0.23,1020.5,1
11,27,16,62.57,0.31,1020.0,1
11,27,17,60.78,0.39,1020.1,1
11,27,18,56.03,0.52,1019.8,1
11,27,19,53.73,0.88,1019.6,1
11,27,20,51.47,0.67,1019.5,1
11,27,21,50.39,0.89,1019.5,1
11,27,22,48.78,0.91,1019.5,1
11,27,23,47.9,0.88,1019.6,1
11,28,0,49.73,0.85,1019.3,2
11,28,1,49.79,0.87,1019.0,2
11,28,2,48.53,0.9,1018.1,2
11,28,3,48.85,0.94,1018.1,2
11,28,4,48.13,0.83,1017.3,2
11,28,5,46.73,0.64,1017.5,2
11,28,6,46.54,0.57,1016.8,2
11,28,7,46.25,0.44,1017.3,2
11,28,8,46.89,0.4,1017.4,2
11,28,9,52.7,0.28,1017.4,2
11,28,10,59.58,0.32,1016.7,2
11,28,11,63.62,0.25,1016.0,2
11,28,12,65.3,0.34,1014.9,2
11,28,13,68.89,0.33,1014.1,2
11,28,14,69.72,0.33,1013.0,2
11,28,15,70.09,0.3,1012.4,2
11,28,16,69.45,0.35,1012.2,2
11,28,17,67.23,0.36,1012.0,2
11,28,18,65.58,0.26,1012.0,2
11,28,19,63.07,0.2,1012.5,2
11,28,20,61.47,0.18,1012.9,2
11,28,21,60.83,0.15,1013.0,2
11,28,22,60.67,0.2,1013.1,2
11,28,23,58.75,0.29,1013.0,2
11,29,0,57.73,0.24,1013.2,3
11,29,1,55.5,0.3,1013.0,3
11,29,2,54.0,0.21,1012.4,3
11,29,3,54.28,0.18,1012.2,3
11,29,4,54.85,0.16,1012.0,3
11,29,5,55.22,0.11,1011.7,3
11,29,6,55.58,0.2,1011.6,3
11,29,7,55.71,0.45,1012.1,3
11,29,8,56.96,0.7,1013.1,3
11,29,9,59.61,0.79,1013.4,3
11,29,10,62.37,0.75,1013.3,3
11,29,11,65.65,0.57,1012.6,3
11,29,12,69.33,0.36,1011.6,3
11,29,13,71.53,0.45,1011.0,3
11,29,14,74.47,0.31,1010.8,3
11,29,15,73.91,0.44,1010.4,3
11,29,16,74.4,0.4,1009.9,3
11,29,17,73.54,0.27,1009.7,3
11,29,18,71.45,0.34,1009.5,3
11,29,19,69.14,0.4,1010.1,3
11,29,20,67.33,0.39,1010.8,3
11,29,21,66.59,0.37,1011.2,3
11,29,22,66.69,0.51,1011.2,3
11,29,23,67.63,0.77,1010.9,3
11,30,0,67.93,0.85,1010.7,4
11,30,1,67.58,0.89,1010.5,4
11,30,2,67.05,0.94,1010.3,4
11,30,3,66.67,0.98,1010.1,4
11,30,4,66.52,0.99,1009.8,4
11,30,5,66.71,0.99,1009.3,4
11,30,6,66.92,0.99,1009.1,4
11,30,7,66.98,0.99,1009.2,4
11,30,8,66.96,0.99,1009.4,4
11,30,9,67.8,1.0,1009.2,4
11,30,10,68.3,1.0,1008.7,4
11,30,11,68.7,1.0,1007.8,4
11,30,12,70.43,0.98,1006.3,4
11,30,13,72.6,0.96,1005.2,4
11,30,14,74.37,0.99,1004.7,4
11,30,15,76.37,0.88,1003.8,4
11,30,16,76.48,0.9,1003.1,4
11,30,17,76.05,0.5,1002.6,4
11,30,18,73.71,0.25,1002.3,4
11,30,19,72.25,0.48,1002.5,4
11,30,20,71.1,0.39,1002.8,4
11,30,21,70.06,0.31,1003.7,4
11,30,22,69.57,0.71,1003.7,4
11,30,23,70.29,0.83,1003.7,4
12,1,0,69.59,0.86,1003.9,5
12,1,1,64.15,0.55,1004.5,5
12,1,2,60.87,0.46,1005.0,5
12,1,3,58.97,0.24,1005.3,5
12,1,4,57.38,0.19,1005.3,5
12,1,5,55.98,0.11,1005.0,5
12,1,6,61.73,0.03,1004.8,5
12,1,7,63.33,0.02,1005.7,5
12,1,8,63.83,0.01,1006.6,5
12,1,9,66.58,0.0,1007.2,5
12,1,10,69.23,0.0,1007.1,5
12,1,11,72.01,0.0,1006.4,5
12,1,12,73.9,0.0,1005.3,5
12,1,13,75.79,0.0,1004.5,5
12,1,14,77.3,0.0,1004.3,5
12,1,15,77.17,0.0,1004.3,5
12,1,16,77.19,0.0,1003.7,5
12,1,17,75.86,0.0,1003.4,5
12,1,18,68.61,0.0,1003.3,5
12,1,19,61.7,0.0,1004.2,5
12,1,20,59.08,0.0,1005.5,5
12,1,21,57.46,0.0,1006.2,5
12,1,22,54.42,0.0,1006.3,5
12,1,23,54.56,0.0,1006.4,5
12,2,0,51.21,0.0,1006.5,6
12,2,1,49.37,0.0,1007.0,6
12,2,2,49.64,0.0,1007.6,6
12,2,3,49.16,0.0,1008.6,6
12,2,4,48.82,0.0,1008.6,6
12,2,5,50.67,0.0,1008.0,6
12,2,6,49.12,0.0,1007.8,6
12,2,7,49.15,0.0,1009.7,6
12,2,8,50.49,0.0,1011.4,6
12,2,9,57.23,0.0,1012.4,6
12,2,10,60.21,0.0,1012.5,6
12,2,11,62.27,0.0,1011.9,6
12,2,12,63.91,0.0,1011.0,6
12,2,13,65.83,0.0,1010.3,6
12,2,14,67.86,0.0,1010.1,6
12,2,15,68.43,0.0,1009.8,6
12,2,16,68.78,0.0,1009.7,6
12,2,17,66.9,0.01,1009.8,6
12,2,18,61.58,0.0,1010.0,6
12,2,19,58.0,0.0,1011.3,6
12,2,20,56.51,0.0,1012.6,6
12,2,21,55.38,0.0,1013.4,6
12,2,22,53.09,0.0,1014.0,6
12,2,23,52.04,0.0,1014.2,6
12,3,0,52.71,0.0,1013.7,0
12,3,1,52.05,0.0,1014.4,0
12,3,2,51.42,0.0,1015.1,0
12,3,3,50.87,0.0,1015.8,0
12,3,4,50.09,0.0,1016.5,0
12,3,5,47.31,0.01,1017.1,0
12,3,6,47.27,0.05,1017.6,0
12,3,7,48.16,0.1,1018.8,0
12,3,8,49.87,0.28,1020.3,0
12,3,9,51.87,0.31,1021.6,0
12,3,10,54.48,0.38,1021.8,0
12,3,11,57.33,0.36,1021.4,0
12,3,12,59.63,0.22,1021.0,0
12,3,13,61.16,0.21,1020.4,0
12,3,14,61.55,0.23,1020.7,0
12,3,15,61.71,0.26,1020.5,0
12,3,16,60.54,0.27,1020.9,0
12,3,17,59.1,0.33,1021.0,0
12,3,18,56.54,0.33,1021.6,0
12,3,19,54.44,0.37,1022.4,0
12,3,20,53.12,0.35,1023.8,0
12,3,21,51.07,0.28,1024.4,0
12,3,22,48.16,0.28,1025.2,0
12,3,23,46.4,0.24,1024.9,0
12,4,0,45.1,0.06,1025.3,1
12,4,1,44.25,0.04,1025.9,1
12,4,2,42.91,0.01,1025.7,1
12,4,3,42.5,0.0,1025.9,1
12,4,4,42.86,0.0,1026.1,1
12,4,5,41.37,0.0,1026.7,1
12,4,6,39.06,0.0,1027.0,1
12,4,7,38.15,0.0,1027.6,1
12,4,8,39.51,0.0,1028.4,1
12,4,9,41.55,0.0,1029.1,1
12,4,10,43.46,0.0,1028.8,1
12,4,11,46.85,0.0,1028.1,1
12,4,12,50.44,0.0,1027.5,1
12,4,13,52.93,0.01,1026.6,1
12,4,14,54.45,0.03,1026.0,1
12,4,15,55.71,0.05,1025.7,1
12,4,16,56.03,0.06,1025.4,1
12,4,17,54.49,0.07,1025.2,1
12,4,18,51.32,0.01,1025.6,1
12,4,19,48.52,0.01,1026.2,1
12,4,20,48.35,0.02,1027.2,1
12,4,21,45.98,0.03,1028.6,1
12,4,22,46.82,0.06,1028.7,1
12,4,23,45.19,0.07,1028.9,1
12,5,0,42.44,0.09,1029.0,2
12,5,1,42.63,0.1,1029.5,2
12,5,2,41.64,0.06,1029.5,2
12,5,3,41.59,0.04,1030.0,2
12,5,4,40.05,0.12,1030.0,2
12,5,5,41.2,0.17,1029.6,2
12,5,6,41.7,0.34,1030.0,2
12,5,7,41.74,0.35,1030.6,2
12,5,8,42.54,0.31,1031.4,2
12,5,9,43.43,0.38,1031.8,2
12,5,10,45.1,0.37,1031.5,2
12,5,11,48.56,0.36,1030.6,2
12,5,12,49.94,0.31,1029.8,2
12,5,13,52.25,0.38,1028.7,2
12,5,14,52.91,0.38,1028.0,2
12,5,15,54.32,0.39,1027.3,2
12,5,16,55.01,0.42,1026.7,2
12,5,17,54.88,0.66,1025.8,2
12,5,18,53.16,0.49,1025.8,2
12,5,19,50.56,0.68,1025.9,2
12,5,20,49.1,0.8,1026.0,2
12,5,21,49.29,0.89,1026.1,2
12,5,22,49.46,0.55,1025.6,2
12,5,23,50.36,0.46,1024.7,2
12,6,0,50.77,0.49,1024.8,3
12,6,1,51.42,0.6,1024.4,3
12,6,2,51.8,0.93,1024.0,3
12,6,3,52.17,1.0,1023.6,3
12,6,4,52.08,1.0,1023.1,3
12,6,5,51.84,1.0,1022.8,3
12,6,6,51.57,1.0,1022.5,3
12,6,7,51.66,1.0,1022.9,3
12,6,8,51.86,1.0,1023.4,3
12,6,9,52.61,1.0,1023.7,3
12,6,10,53.74,1.0,1023.6,3
12,6,11,53.0,1.0,1023.1,3
12,6,12,52.6,1.0,1022.4,3
12,6,13,53.72,1.0,1021.7,3
12,6,14,54.93,1.0,1021.4,3
12,6,15,55.5,1.0,1020.9,3
12,6,16,55.88,1.0,1021.0,3
12,6,17,55.75,1.0,1021.2,3
12,6,18,55.3,1.0,1021.8,3
12,6,19,55.25,1.0,1022.2,3
12,6,20,55.44,1.0,1022.4,3
12,6,21,55.56,1.0,1022.7,3
12,6,22,55.4,1.0,1023.0,3
12,6,23,55.27,1.0,1023.0,3
12,7,0,55.18,1.0,1023.2,4
12,7,1,54.9,1.0,1023.1,4
12,7,2,54.21,1.0,1023.0,4
12,7,3,53.98,1.0,1023.0,4
12,7,4,53.88,1.0,1023.2,4
12,7,5,53.08,1.0,1023.2,4
12,7,6,52.26,1.0,1023.8,4
12,7,7,51.49,1.0,1024.1,4
12,7,8,51.1,1.0,1024.6,4
12,7,9,50.77,0.99,1024.8,4
12,7,10,50.91,0.99,1024.8,4
12,7,11,50.88,1.0,1024.3,4
12,7,12,50.58,1.0,1023.9,4
12,7,13,50.21,1.0,1022.9,4
12,7,14,49.58,1.0,1021.6,4
12,7,15,49.54,1.0,1020.9,4
12,7,16,49.56,1.0,1020.6,4
12,7,17,49.35,1.0,1020.5,4
12,7,18,49.42,1.0,1021.5,4
12,7,19,49.22,1.0,1021.6,4
12,7,20,48.23,1.0,1021.2,4
12,7,21,47.87,1.0,1021.4,4
12,7,22,47.7,1.0,1021.3,4
12,7,23,47.43,1.0,1021.5,4
12,8,0,46.78,0.9,1020.9,5
12,8,1,46.73,0.96,1020.4,5
12,8,2,46.45,1.0,1019.6,5
12,8,3,46.35,1.0,1020.0,5
12,8,4,45.71,1.0,1020.3,5
12,8,5,45.02,1.0,1020.4,5
12,8,6,44.55,1.0,1020.9,5
12,8,7,44.25,1.0,1021.5,5
12,8,8,44.17,1.0,1022.4,5
12,8,9,43.8,1.0,1022.8,5
12,8,10,43.71,0.99,1023.2,5
12,8,11,44.42,0.98,1023.2,5
12,8,12,45.21,0.97,1023.1,5
12,8,13,45.51,0.97,1022.7,5
12,8,14,45.66,0.98,1022.4,5
12,8,15,45.52,0.98,1022.5,5
12,8,16,45.06,0.99,1022.8,5
12,8,17,44.61,0.99,1023.3,5
12,8,18,44.14,0.98,1024.0,5
12,8,19,43.72,0.98,1024.7,5
12,8,20,43.25,0.96,1025.4,5
12,8,21,42.66,0.86,1025.5,5
12,8,22,42.43,0.88,1025.6,5
12,8,23,42.32,0.72,1026.1,5
12,9,0,42.12,0.66,1025.9,6
12,9,1,41.63,0.7,1025.9,6
12,9,2,40.73,0.5,1026.3,6
12,9,3,39.22,0.35,1026.0,6
12,9,4,38.44,0.28,1026.4,6
12,9,5,38.13,0.57,1026.5,6
12,9,6,38.53,0.67,1026.8,6
12,9,7,39.47,0.68,1027.3,6
12,9,8,40.18,0.68,1027.7,6
12,9,9,41.14,0.65,1028.4,6
12,9,10,42.84,0.39,1028.4,6
12,9,11,47.1,0.32,1028.3,6
12,9,12,50.32,0.39,1027.9,6
12,9,13,51.61,0.48,1027.3,6
12,9,14,53.49,0.7,1026.7,6
12,9,15,53.18,0.87,1026.5,6
12,9,16,52.3,0.91,1026.6,6
12,9,17,51.14,0.87,1026.8,6
12,9,18,49.29,0.54,1027.3,6
12,9,19,47.34,0.29,1027.8,6
12,9,20,45.13,0.18,1028.7,6
12,9,21,42.42,0.05,1029.3,6
12,9,22,41.96,0.1,1029.4,6
12,9,23,40.93,0.03,1029.5,6
12,10,0,40.97,0.01,1029.3,0
12,10,1,40.93,0.07,1029.7,0
12,10,2,38.82,0.0,1029.7,0
12,10,3,37.25,0.0,1029.4,0
12,10,4,36.8,0.0,1029.9,0
12,10,5,35.97,0.0,1029.5,0
12,10,6,34.96,0.0,1029.6,0
12,10,7,34.88,0.0,1030.3,0
12,10,8,35.34,0.01,1031.2,0
12,10,9,40.62,0.01,1031.5,0
12,10,10,45.41,0.01,1031.3,0
12,10,11,49.8,0.01,1030.8,0
12,10,12,53.26,0.0,1030.0,0
12,10,13,57.26,0.0,1029.4,0
12,10,14,58.15,0.0,1028.7,0
12,10,15,59.67,0.0,1028.2,0
12,10,16,60.23,0.0,1028.3,0
12,10,17,58.35,0.0,1028.2,0
12,10,18,51.97,0.0,1028.5,0
12,10,19,47.05,0.0,1029.3,0
12,10,20,44.42,0.0,1029.9,0
12,10,21,42.34,0.0,1030.2,0
12,10,22,40.28,0.0,1030.1,0
12,10,23,39.78,0.01,1029.8,0
12,11,0,38.24,0.01,1029.4,1
12,11,1,37.26,0.03,1029.8,1
12,11,2,36.22,0.06,1029.2,1
12,11,3,35.35,0.08,1029.6,1
12,11,4,34.65,0.11,1029.1,1
12,11,5,34.07,0.12,1029.5,1
12,11,6,33.37,0.08,1029.3,1
12,11,7,32.85,0.11,1029.7,1
12,11,8,32.99,0.14,1029.8,1
12,11,9,37.83,0.17,1029.8,1
12,11,10,48.86,0.17,1029.4,1
12,11,11,54.96,0.16,1028.6,1
12,11,12,57.38,0.12,1027.3,1
12,11,13,58.6,0.24,1026.3,1
12,11,14,60.27,0.47,1025.3,1
12,11,15,61.04,0.85,1024.5,1
12,11,16,59.93,0.88,1023.6,1
12,11,17,57.96,0.83,1023.1,1
12,11,18,55.66,0.64,1023.1,1
12,11,19,52.49,0.76,1023.0,1
12,11,20,52.09,0.58,1022.6,1
12,11,21,51.16,0.61,1022.6,1
12,11,22,50.7,0.84,1022.2,1
12,11,23,51.15,0.99,1021.2,1
12,12,0,51.26,0.93,1020.5,2
12,12,1,50.59,0.74,1019.6,2
12,12,2,50.93,1.0,1019.1,2
12,12,3,51.42,0.77,1018.9,2
12,12,4,52.58,0.97,1018.7,2
12,12,5,52.37,0.9,1018.1,2
12,12,6,51.83,0.85,1017.9,2
12,12,7,52.1,0.88,1017.8,2
12,12,8,53.3,0.93,1017.9,2
12,12,9,55.23,0.91,1018.0,2
12,12,10,57.3,0.96,1017.3,2
12,12,11,60.1,0.99,1016.5,2
12,12,12,62.98,1.0,1015.5,2
12,12,13,64.3,0.99,1014.4,2
12,12,14,65.16,0.95,1013.4,2
12,12,15,65.79,0.91,1012.5,2
12,12,16,65.74,0.99,1012.4,2
12,12,17,65.07,0.91,1011.8,2
12,12,18,62.9,0.9,1011.4,2
12,12,19,60.99,0.98,1011.4,2
12,12,20,60.45,0.7,1011.2,2
12,12,21,58.96,0.92,1011.5,2
12,12,22,59.6,0.78,1011.0,2
12,12,23,59.49,0.86,1010.4,2
12,13,0,61.69,1.0,1009.7,3
12,13,1,62.95,1.0,1009.2,3
12,13,2,63.36,1.0,1008.4,3
12,13,3,63.23,0.98,1007.9,3
12,13,4,62.96,0.99,1007.2,3
12,13,5,62.06,0.96,1006.6,3
12,13,6,60.67,0.54,1006.0,3
12,13,7,58.24,0.36,1006.3,3
12,13,8,57.96,0.28,1006.9,3
12,13,9,60.83,0.13,1007.6,3
12,13,10,65.74,0.1,1007.3,3
12,13,11,68.53,0.08,1007.1,3
12,13,12,68.67,0.0,1006.8,3
12,13,13,68.03,0.02,1006.8,3
12,13,14,68.01,0.0,1006.8,3
12,13,15,67.22,0.0,1007.7,3
12,13,16,64.89,0.04,1008.1,3
12,13,17,55.98,0.08,1009.4,3
